pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
CS-r128_to_RLL-r360-720,x,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.0008495511862139177,0.001229829747100458,0.0032406492142621757,-8.881784197001252e-16,8.714402413654426e-10,-1.7794468155918342e-16,8.714411295438623e-10,8.714404193101242e-10,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.0016544930695486806,0.002526772240025513,0.006116730696684941,2.220446049250313e-16,1.4203048459560108e-17,5.161886543203487e-16,2.078415564654712e-16,5.019856058607886e-16,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.0006514104308628434,0.0009108142789694441,0.002404123136797748,2.220446049250313e-16,-2.139486997938464e-09,5.161886543203487e-16,2.139487219983069e-09,2.1394875141271183e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.0006965235129551645,0.0009755875733083973,0.0025467554954282656,2.220446049250313e-16,-1.2504311456716308e-09,5.161886543203487e-16,1.2504313677162357e-09,1.250431661860285e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.0007784957618378845,0.0010894932015855716,0.0030039275987368552,2.220446049250313e-16,-2.158462489689275e-10,5.161886543203487e-16,2.1584647101353244e-10,2.1584676515758183e-10,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.000868673901878312,0.0012338543952508585,0.003357557725889554,2.220446049250313e-16,-3.180536271960195e-09,5.161886543203487e-16,3.1805364940048e-09,3.1805367881488494e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.0011875044647598426,0.0008674387424201372,0.001772459879853693,-5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.0006408252018026694,0.0004871737084365818,0.0014987455849662101,-5.551115123125783e-17,1.2104486302177975e-09,0.0,1.2104486857289487e-09,1.2104486302177975e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.0006760501536671262,0.0005127438356173608,0.0015432727715990469,-5.551115123125783e-17,2.514343400150665e-09,0.0,2.514343455661816e-09,2.514343400150665e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.0007329700798467737,0.0005614390809422651,0.0016603764565013002,-5.551115123125783e-17,-3.5906921880268783e-10,0.0,3.590691632915366e-10,3.5906921880268783e-10,0.011306269602471148,0.006962856318418347
