method,step,lmax,step_label,function,coarse_pair,fine_pair,h_col,h_coarse,h_fine,E_coarse,E_fine,observed_order
irno,0,0,base,smooth1,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.001582756905013584,0.0002195714638742763,2.8496772146192644
irno,0,0,base,smooth1,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.0002195714638742763,0.0002721736612722096,-0.30983689162357997
irno,0,0,base,smooth2,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.001991235287991986,0.0002750320845354677,2.8559918679474743
irno,0,0,base,smooth2,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.0002750320845354677,0.0003044353552612558,-0.14653598480740618
irno,0,0,base,x,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.006140498545265425,0.0007789369322040535,2.978777364173117
irno,0,0,base,x,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.0007789369322040535,0.0007614997557845708,0.03266294901399022
irno,0,0,base,y,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.006118585919400969,0.0007694185392436869,2.9913577697425047
irno,0,0,base,y,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.0007694185392436869,0.0007570209563984659,0.023435353499980844
irno,0,0,base,z,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.0047975710266492146,0.0006642607074022449,2.852482682044272
irno,0,0,base,z,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.0006642607074022449,0.0007075236609590273,-0.09102881715848139
irno,1,8,corrected_lmax8,smooth1,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.0015734406298949816,0.00022235197451082588,2.8230056217825514
irno,1,8,corrected_lmax8,smooth1,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.00022235197451082588,0.00027572932945859474,-0.31040751961881036
irno,1,8,corrected_lmax8,smooth2,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.0019605655553640257,0.00027062718449955784,2.8568912115892178
irno,1,8,corrected_lmax8,smooth2,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.00027062718449955784,0.00033001553769644755,-0.28622718531792324
irno,1,8,corrected_lmax8,x,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.006048249644094273,0.0007877302226046046,2.9407441553080735
irno,1,8,corrected_lmax8,x,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.0007877302226046046,0.0008903837344708331,-0.1767256095461006
irno,1,8,corrected_lmax8,y,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.006021365151725126,0.000757505215149764,2.990762882802878
irno,1,8,corrected_lmax8,y,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.000757505215149764,0.0008877882351043523,-0.22895976926129938
irno,1,8,corrected_lmax8,z,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.004769524080066205,0.0006623879224640609,2.8480970431548442
irno,1,8,corrected_lmax8,z,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.0006623879224640609,0.000782186789333075,-0.2398368020745746
irno,2,16,corrected_lmax16,smooth1,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.0015945525150299377,0.00023610406026675098,2.7556568552960528
irno,2,16,corrected_lmax16,smooth1,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.00023610406026675098,0.00029110051260945535,-0.30209452824066135
irno,2,16,corrected_lmax16,smooth2,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.001965988564403491,0.00027570456855211174,2.8340598511736856
irno,2,16,corrected_lmax16,smooth2,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.00027570456855211174,0.0003667820600291023,-0.41179990217700446
irno,2,16,corrected_lmax16,x,CS-r32_to_RLL-r90-180,CS-r64_to_RLL-r180-360,h_max,0.04522507840989173,0.022612539204945863,0.006071958262994247,0.0008204115228583654,2.887742214051816
irno,2,16,corrected_lmax16,x,CS-r64_to_RLL-r180-360,CS-r128_to_RLL-r360-720,h_max,0.022612539204945863,0.011306269602471148,0.0008204115228583654,0.0010451131855785383,-0.349239534353975
