pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
ICOD-r16_to_CS-r16,smooth2,irno,0,0,base,2562,1536,0.07003503810937581,0.09045015681978345,0.0007969795371282464,0.0007947661509088226,0.0037935483792090885,13.23117441330631,13.231174578375912,13.231171152281537,1.6506960243134472e-07,3.4260943753139372e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth2,irno,1,8,corrected_lmax8,2562,1536,0.07003503810937581,0.09045015681978345,0.0008031379811994146,0.00080155453022462,0.003925188374579447,13.23117441330631,13.23117464960546,13.231171152281537,2.362991509130552e-07,3.4973239237956477e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth2,irno,2,16,corrected_lmax16,2562,1536,0.07003503810937581,0.09045015681978345,0.0008252805431114332,0.0008246351956037232,0.004053007662041752,13.23117441330631,13.23117457564406,13.231171152281537,1.6233775035345843e-07,3.423362523236051e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth2,irno,3,24,corrected_lmax24,2562,1536,0.07003503810937581,0.09045015681978345,0.0008601237859578454,0.0008605721835248365,0.0041750699171212435,13.23117441330631,13.231174568071713,13.231171152281537,1.547654040479074e-07,3.4157901769305e-06,0.09045015681978345,0.07003503810937581
ICOD-r32_to_CS-r32,x,tempest,-1,-1,tempest,10242,6144,0.03502777458838404,0.04522507840989173,0.001241243457415495,0.0012373116505669294,0.002520297642843339,-3.3306690738754696e-16,-5.551115123125783e-16,-3.3306690738754696e-16,2.220446049250313e-16,2.220446049250313e-16,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,x,irno,0,0,base,10242,6144,0.03502777458838404,0.04522507840989173,0.0011877758856464666,0.0011852999708595715,0.0026265196645335193,-3.3306690738754696e-16,-2.2413852995839534e-09,-3.3306690738754696e-16,2.241384966517046e-09,2.241384966517046e-09,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,x,irno,1,8,corrected_lmax8,10242,6144,0.03502777458838404,0.04522507840989173,0.0011786114636454534,0.0011764930216312786,0.002803853199516544,-3.3306690738754696e-16,-4.559659150249473e-09,-3.3306690738754696e-16,4.559658817182566e-09,4.559658817182566e-09,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,x,irno,2,16,corrected_lmax16,10242,6144,0.03502777458838404,0.04522507840989173,0.0011995564146969162,0.0011982344443195085,0.0029604946796141438,-3.3306690738754696e-16,5.332890240516974e-09,-3.3306690738754696e-16,5.332890573583882e-09,5.332890573583882e-09,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,x,irno,3,24,corrected_lmax24,10242,6144,0.03502777458838404,0.04522507840989173,0.0012430668911875184,0.00124258775971821,0.0030863055559465433,-3.3306690738754696e-16,-6.054279633183057e-09,-3.3306690738754696e-16,6.05427930011615e-09,6.05427930011615e-09,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,y,tempest,-1,-1,tempest,10242,6144,0.03502777458838404,0.04522507840989173,0.0012311554177156727,0.001231862542824712,0.0027573582314817935,0.0,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,y,irno,0,0,base,10242,6144,0.03502777458838404,0.04522507840989173,0.0010965007970772252,0.0011010522469215732,0.002193784068078908,0.0,-5.389877655304076e-09,4.440892098500626e-16,5.389877655304076e-09,5.389878099393286e-09,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,y,irno,1,8,corrected_lmax8,10242,6144,0.03502777458838404,0.04522507840989173,0.0010885714306129006,0.0010935226925706486,0.002322370786507877,0.0,-4.5629300338134726e-10,4.440892098500626e-16,4.5629300338134726e-10,4.562934474705571e-10,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,y,irno,2,16,corrected_lmax16,10242,6144,0.03502777458838404,0.04522507840989173,0.0011072887452315385,0.001113055359711142,0.002611961176783084,0.0,-1.3033258916550494e-09,4.440892098500626e-16,1.3033258916550494e-09,1.3033263357442593e-09,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,y,irno,3,24,corrected_lmax24,10242,6144,0.03502777458838404,0.04522507840989173,0.0011438643097607872,0.001150670156251395,0.002791084606369898,0.0,1.9788104488327463e-08,4.440892098500626e-16,1.9788104488327463e-08,1.9788104044238253e-08,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,z,tempest,-1,-1,tempest,10242,6144,0.03502777458838404,0.04522507840989173,0.0016120197156098603,0.0016024897052531388,0.0022518862411129437,2.644768591242297e-06,2.6447685915198527e-06,0.0,2.7755575615628914e-16,2.6447685915198527e-06,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,z,irno,0,0,base,10242,6144,0.03502777458838404,0.04522507840989173,0.0016289050398657697,0.0016249359278290231,0.003254583339259931,2.644768591242297e-06,2.6548619066479873e-06,0.0,1.0093315405690362e-08,2.6548619066479873e-06,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,z,irno,1,8,corrected_lmax8,10242,6144,0.03502777458838404,0.04522507840989173,0.0016193763701131709,0.0016148668668503439,0.0032858882582599835,2.644768591242297e-06,2.6573371542104596e-06,0.0,1.2568562968162666e-08,2.6573371542104596e-06,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,z,irno,2,16,corrected_lmax16,10242,6144,0.03502777458838404,0.04522507840989173,0.0016245445584204279,0.0016199674618791343,0.003293728300960086,2.644768591242297e-06,2.64897927804153e-06,0.0,4.210686799233088e-09,2.64897927804153e-06,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,z,irno,3,24,corrected_lmax24,10242,6144,0.03502777458838404,0.04522507840989173,0.0016388038451666724,0.0016342700227231666,0.003276608665727543,2.644768591242297e-06,2.645856329475116e-06,0.0,1.0877382328189356e-09,2.645856329475116e-06,0.04522507840989173,0.03502777458838404
