method,step,lmax,step_label,function,coarse_pair,fine_pair,h_col,h_coarse,h_fine,E_coarse,E_fine,observed_order
irno,2,16,corrected_lmax16,smooth1,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0003884639672707947,0.0006935299473923946,-0.8361773962055479
irno,2,16,corrected_lmax16,smooth1,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0006935299473923946,0.00072950627739957,-0.0729622115174988
irno,2,16,corrected_lmax16,smooth2,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.0015392364306966626,0.0004030417725235967,1.9332135732862152
irno,2,16,corrected_lmax16,smooth2,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0004030417725235967,0.000712495307108588,-0.8219511398241661
irno,2,16,corrected_lmax16,smooth2,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.000712495307108588,0.0007255380971685833,-0.026170858731455107
irno,2,16,corrected_lmax16,x,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.004529387635567756,0.0012338227102985553,1.8761809073587428
irno,2,16,corrected_lmax16,x,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0012338227102985553,0.0011537713563685912,0.09677775404314536
irno,2,16,corrected_lmax16,x,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0011537713563685912,0.0009642994707928486,0.2588041910222264
irno,2,16,corrected_lmax16,y,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.004630617343933022,0.0012607554744803113,1.876916053492715
irno,2,16,corrected_lmax16,y,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0012607554744803113,0.0012072942116826424,0.06251119316132019
irno,2,16,corrected_lmax16,y,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0012072942116826424,0.001076436700254313,0.16551381217881533
irno,2,16,corrected_lmax16,z,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.004853820144061805,0.001491145354519351,1.7026997549837752
irno,2,16,corrected_lmax16,z,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.001491145354519351,0.001202979384678315,0.3098089767105065
irno,2,16,corrected_lmax16,z,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.001202979384678315,0.000978960425433882,0.29728947438466685
irno,3,24,corrected_lmax24,smooth1,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.0014189604980808304,0.0004005247282779872,1.8248712052406217
irno,3,24,corrected_lmax24,smooth1,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0004005247282779872,0.0007246954204489061,-0.8554834606140239
irno,3,24,corrected_lmax24,smooth1,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0007246954204489061,0.0007906469841908004,-0.12565891228448242
irno,3,24,corrected_lmax24,smooth2,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.0014770740358460571,0.0004192446563806057,1.816877839892281
irno,3,24,corrected_lmax24,smooth2,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0004192446563806057,0.0007471069777309411,-0.8335224407429972
irno,3,24,corrected_lmax24,smooth2,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0007471069777309411,0.0007838762915178202,-0.06931115515286791
irno,3,24,corrected_lmax24,x,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.004322094600842848,0.0012830406416778869,1.7521637798112994
irno,3,24,corrected_lmax24,x,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0012830406416778869,0.0012399148127600148,0.04932586510983666
irno,3,24,corrected_lmax24,x,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0012399148127600148,0.0010447613184635795,0.24706761670297547
irno,3,24,corrected_lmax24,y,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.00443924647553794,0.001316047883531369,1.754102830569261
irno,3,24,corrected_lmax24,y,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.001316047883531369,0.0012794225655612108,0.04071914768495642
irno,3,24,corrected_lmax24,y,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0012794225655612108,0.0011631216061067243,0.1374908932225541
irno,3,24,corrected_lmax24,z,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.004722219613676146,0.0015739735665570402,1.5850538254449613
irno,3,24,corrected_lmax24,z,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0015739735665570402,0.0012958191465631157,0.2805469324834438
irno,3,24,corrected_lmax24,z,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0012958191465631157,0.001065578361010212,0.28222768920647595
tempest,-1,-1,tempest,smooth1,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.00091197130534636,0.00035760564936563065,1.3506189034919984
tempest,-1,-1,tempest,smooth1,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.00035760564936563065,0.00016159995348236756,1.1459427452404958
tempest,-1,-1,tempest,smooth1,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.00016159995348236756,7.8003388429233e-05,1.050818082381063
tempest,-1,-1,tempest,smooth2,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.0009379645938807886,0.00041988378979649325,1.1595433731954383
tempest,-1,-1,tempest,smooth2,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.00041988378979649325,0.00020315263733336117,1.0474259981805083
tempest,-1,-1,tempest,smooth2,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.00020315263733336117,9.940774181344355e-05,1.0311339763259888
tempest,-1,-1,tempest,x,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.0026843385997908703,0.001241243457415495,1.1127805497890204
tempest,-1,-1,tempest,x,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.001241243457415495,0.0005998476381549536,1.0491181068258213
tempest,-1,-1,tempest,x,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0005998476381549536,0.000294598314886506,1.0258469232737826
tempest,-1,-1,tempest,y,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.0027150824677552375,0.0012311554177156727,1.140983123807785
tempest,-1,-1,tempest,y,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0012311554177156727,0.000596126812301446,1.0463217265060667
tempest,-1,-1,tempest,y,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.000596126812301446,0.00029431175376820254,1.018274104048123
tempest,-1,-1,tempest,z,ICOD-r16_to_CS-r16,ICOD-r32_to_CS-r32,h_max,0.09045015681978345,0.04522507840989173,0.003410958903316442,0.0016120197156098603,1.0813079841736661
tempest,-1,-1,tempest,z,ICOD-r32_to_CS-r32,ICOD-r64_to_CS-r64,h_max,0.04522507840989173,0.02261253920494578,0.0016120197156098603,0.0008007293491037465,1.0094827973472116
tempest,-1,-1,tempest,z,ICOD-r64_to_CS-r64,ICOD-r128_to_CS-r128,h_max,0.02261253920494578,0.011306269602472774,0.0008007293491037465,0.00039723574481025526,1.0113192382262866
