pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
ICOD-r16_to_CS-r16,smooth1,tempest,-1,-1,tempest,2562,1536,0.07003503810937581,0.09045015681978345,0.00091197130534636,0.0008980363524983228,0.006230233408096031,12.566371546358079,12.566371546358077,12.566370614359172,1.7763568394002505e-15,9.319989047185118e-07,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth1,irno,0,0,base,2562,1536,0.07003503810937581,0.09045015681978345,0.0015693039100933357,0.0015612480120169407,0.006764923142811297,12.566371546358079,12.566371679615624,12.566370614359172,1.3325754544268875e-07,1.0652564519375574e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth1,irno,1,8,corrected_lmax8,2562,1536,0.07003503810937581,0.09045015681978345,0.0015186673517759625,0.0015109551913056742,0.00647834811770287,12.566371546358079,12.566371671500534,12.566370614359172,1.2514245462114104e-07,1.0571413611160096e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth1,irno,2,16,corrected_lmax16,2562,1536,0.07003503810937581,0.09045015681978345,0.0014676601655898905,0.0014600245720036017,0.006136705175628254,12.566371546358079,12.566371720614622,12.566370614359172,1.7425654341707286e-07,1.1062554499119415e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth1,irno,3,24,corrected_lmax24,2562,1536,0.07003503810937581,0.09045015681978345,0.0014189604980808304,0.0014109903934913456,0.00611918027785785,12.566371546358079,12.566371670611861,12.566370614359172,1.2425378237423956e-07,1.0562526888691082e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth2,tempest,-1,-1,tempest,2562,1536,0.07003503810937581,0.09045015681978345,0.0009379645938807886,0.0009382427645748394,0.0038297384127381484,13.23117441330631,13.231174413306311,13.231171152281537,1.7763568394002505e-15,3.2610247746589494e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth2,irno,0,0,base,2562,1536,0.07003503810937581,0.09045015681978345,0.0016699212335226116,0.0016822836875524207,0.008242831580372867,13.23117441330631,13.231174560866535,13.231171152281537,1.4756022537198987e-07,3.4085849982545824e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth2,irno,1,8,corrected_lmax8,2562,1536,0.07003503810937581,0.09045015681978345,0.0016047047002219201,0.0016163840689557623,0.007752307566740058,13.23117441330631,13.231174551120557,13.231171152281537,1.3781424712533408e-07,3.3988390200079266e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth2,irno,2,16,corrected_lmax16,2562,1536,0.07003503810937581,0.09045015681978345,0.0015392364306966626,0.001549895241752914,0.007230020842146745,13.23117441330631,13.231174599804966,13.231171152281537,1.8649865651809705e-07,3.4475234294006896e-06,0.09045015681978345,0.07003503810937581
ICOD-r16_to_CS-r16,smooth2,irno,3,24,corrected_lmax24,2562,1536,0.07003503810937581,0.09045015681978345,0.0014770740358460571,0.0014862533216205656,0.006689650917501178,13.23117441330631,13.231174547949196,13.231171152281537,1.3464288706188654e-07,3.395667659944479e-06,0.09045015681978345,0.07003503810937581
