pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
CS-r64_to_RLL-r180-360,z,irno,0,0,base,24576,64800,0.022612539204945863,0.01392571263683889,0.0006642607074022449,0.000486659821387493,0.0014250773295673147,-3.3306690738754696e-16,4.46253123342899e-09,0.0,4.4625315664958976e-09,4.46253123342899e-09,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,z,irno,1,8,corrected_lmax8,24576,64800,0.022612539204945863,0.01392571263683889,0.0006623879224640609,0.000481669437405028,0.0014866333343589444,-3.3306690738754696e-16,-2.3202755272677678e-09,0.0,2.3202751942008604e-09,2.3202755272677678e-09,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,z,irno,2,16,corrected_lmax16,24576,64800,0.022612539204945863,0.01392571263683889,0.000657962154378364,0.00047685858280771017,0.0015479220121973336,-3.3306690738754696e-16,-3.4416203220644093e-10,0.0,3.4416169913953354e-10,3.4416203220644093e-10,0.022612539204945863,0.01392571263683889
CS-r64_to_RLL-r180-360,z,irno,3,24,corrected_lmax24,24576,64800,0.022612539204945863,0.01392571263683889,0.0006576528178055885,0.00047776347076411245,0.0015870215107431918,-3.3306690738754696e-16,6.084531101180346e-09,0.0,6.084531434247253e-09,6.084531101180346e-09,0.022612539204945863,0.01392571263683889
CS-r128_to_RLL-r360-720,smooth1,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.00046290360585238315,0.0006249589536600445,0.00404899654496349,12.566370614355206,12.566370614355204,12.566370614355208,1.7763568394002505e-15,3.552713678800501e-15,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.0002721736612722096,0.0003239668537322461,0.001917667759705477,12.566370614355206,12.566370583502083,12.566370614355208,3.085312272332885e-08,3.085312449968569e-08,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.00027572932945859474,0.00034292162546548685,0.0022643126956432003,12.566370614355206,12.566370579030108,12.566370614355208,3.5325097513805304e-08,3.532509929016214e-08,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.00029110051260945535,0.00038055166038709247,0.002561958818164678,12.566370614355206,12.566370583367517,12.566370614355208,3.098768885934078e-08,3.098769063569762e-08,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.0003135706192125872,0.0004212731616808129,0.002843906680642716,12.566370614355206,12.566370578084221,12.566370614355208,3.6270984438147025e-08,3.6270986214503864e-08,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.0005211175044289944,0.0006695119500858711,0.0035061905132349747,13.231172030152997,13.231172030152997,13.231171633251392,0.0,3.969016049154561e-07,0.011306269602471148,0.006962856318418347
