pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
ICOD-r64_to_CS-r64,x,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.0005998476381549536,0.0005988765803279006,0.0013148262693486318,-5.551115123125783e-16,-6.661338147750939e-16,-4.996003610813204e-16,1.1102230246251565e-16,1.6653345369377348e-16,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,y,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.000596126812301446,0.0005971650516379526,0.0011872710114101404,-5.551115123125783e-17,0.0,-2.220446049250313e-16,5.551115123125783e-17,2.220446049250313e-16,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,z,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.0008007293491037465,0.0007946700469348311,0.0011560277172721345,7.017806344933319e-07,7.017806341047539e-07,1.1102230246251565e-16,3.885780586188048e-16,7.017806339937316e-07,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth1,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.00016159995348236756,0.00016005488154271523,0.0015353526638871573,12.566370684537135,12.566370684537135,12.566370614359073,0.0,7.017806247233693e-08,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,smooth2,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.00020315263733336117,0.00020448401824791314,0.0011938287375214962,13.231172207224049,13.231172207224049,13.231171988743416,0.0,2.184806326965827e-07,0.02261253920494578,0.01751516994000965
ICOD-r128_to_CS-r128,x,tempest,-1,-1,tempest,163842,98304,0.008757745322749349,0.011306269602472774,0.000294598314886506,0.0002942707327771674,0.0006732843108244735,5.10702591327572e-15,5.218048215738236e-15,5.218048215738236e-15,1.1102230246251565e-16,0.0,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,y,tempest,-1,-1,tempest,163842,98304,0.008757745322749349,0.011306269602472774,0.00029431175376820254,0.0002948033732107414,0.0006944449879088821,-2.1760371282653068e-14,-2.1538326677728037e-14,-2.220446049250313e-14,2.220446049250313e-16,6.661338147750939e-16,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,z,tempest,-1,-1,tempest,163842,98304,0.008757745322749349,0.011306269602472774,0.00039723574481025526,0.00039427508843486043,0.0006226113783198706,1.805773144347711e-07,1.8057731387965958e-07,-6.039613253960852e-14,5.551115123125783e-16,1.8057737427579212e-07,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,smooth1,tempest,-1,-1,tempest,163842,98304,0.008757745322749349,0.011306269602472774,7.8003388429233e-05,7.741915823161417e-05,0.0007662674999314723,12.566370632416572,12.566370632416573,12.566370614358835,1.7763568394002505e-15,1.8057738415677704e-08,0.011306269602472774,0.008757745322749349
ICOD-r128_to_CS-r128,smooth2,tempest,-1,-1,tempest,163842,98304,0.008757745322749349,0.011306269602472774,9.940774181344355e-05,0.00010011487421747436,0.0006902191599833518,13.231172085338375,13.231172085338375,13.231172030156747,0.0,5.5181628155764884e-08,0.011306269602472774,0.008757745322749349
